group,crosswalk_id,scenario,seed,pedestrian_crossing_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_avg_delay_sec,network_avg_delay_sec,network_arrived_vehicles,local_500m_avg_delay_sec,local_500m_vehicle_count,local_500m_mean_speed,total_vehicle_arrivals,extension_count,total_extension_sec,pedestrian_green_extension_count,pet_event_count,low_pet_event_count,low_pet_per_100_crossings,pet_min,pet_p10,pet_mean,very_risky_crossing_count,risky_crossing_count,safety_risk_score,accident_risk_estimate,accident_expected_value,elderly_incomplete_crossings,run_label,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,expected_ped_repeat_count,veh_delay_max,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_mean_time_loss,local_500m_queue_proxy,local_500m_stop_count,surrounding_lane_count,vehicle_bbox_coverage,safe_crossing_count,low_pet_per_100_conflict_candidates,pet_coverage_ratio,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length
generated_signal_7,NODE_6123,baseline,27.0,5.0,0.0,0.0,0.0,0.0,39.57,39.57,,845.0,39.99419602529358,481.0,6.052943531705032,3467.0,0.0,0.0,0.0,10.0,6.0,120.0,0.0,0.0899999999999948,2.6999999999999957,4.0,2.0,1.0,1.0,1.0,0.0,baseline_27,1403.809,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16525.0,3467.0,,,0.5721494757906643,0.0,0.0,153.00799730827657,39.377049180327866,522.0,21.0,1.0,4.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,,39.99419602529358,,,
generated_signal_7,NODE_6123,smart,27.0,5.0,0.0,0.0,0.0,0.0,41.95,41.95,,842.0,42.20329693855705,490.0,5.867268063811387,3466.0,1.0,5.0,1.0,10.0,6.0,120.0,0.0,0.0899999999999948,2.6999999999999957,4.0,2.0,1.0,1.0,1.0,0.0,smart_27,1399.313,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16525.0,3466.0,,,0.5738895897681298,0.0,0.0,157.3443982645526,42.75409836065574,537.0,21.0,1.0,4.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,,42.20329693855705,,,
generated_signal_7,NODE_6123,baseline,28.0,5.0,0.0,0.0,0.0,0.0,45.98,45.98,,755.0,46.38179072276159,423.0,5.06307269232772,3461.0,0.0,0.0,0.0,10.0,1.0,20.0,1.1999999999999886,2.9999999999999885,10.119999999999994,1.0,0.0,0.2,0.2,0.2,0.0,baseline_28,1417.861,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,99.9,7.0,3480.0,3480.0,1.0,1.0,16449.0,3461.0,,,0.567625179449254,0.0,0.0,171.72279612927736,44.91803278688525,513.0,21.0,1.0,9.0,12.5,2.0,0.0,0.0,0.0,0.0,0.0,,46.38179072276159,,,
generated_signal_7,NODE_6123,smart,28.0,5.0,0.0,0.0,0.0,0.0,45.45,45.45,,772.0,45.98604404913173,426.0,4.983551770190425,3463.0,1.0,5.0,1.0,10.0,1.0,20.0,1.1999999999999886,2.9999999999999885,10.119999999999994,1.0,0.0,0.2,0.2,0.2,0.0,smart_28,1433.461,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,99.9,7.0,3480.0,3480.0,1.0,1.0,16449.0,3463.0,,,0.5679296993953104,0.0,0.0,172.53795262504542,45.049180327868854,543.0,21.0,1.0,9.0,12.5,2.0,0.0,0.0,0.0,0.0,0.0,,45.98604404913173,,,
generated_signal_7,NODE_6123,baseline,29.0,5.0,0.0,0.0,0.0,0.0,33.52,33.52,,823.0,33.75788824979458,567.0,6.855681965431998,3474.0,0.0,0.0,0.0,10.0,9.0,180.0,0.0,0.0,0.7999999999999972,8.0,1.0,1.7,1.7,1.7,0.0,baseline_29,1406.864,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,99.8,7.0,3480.0,3480.0,1.0,1.0,16571.0,3474.0,,,0.5721929786401009,0.0,0.0,146.7071739219427,36.50819672131148,508.0,21.0,1.0,1.0,112.5,2.0,0.0,0.0,0.0,0.0,0.0,,33.75788824979458,,,
generated_signal_7,NODE_6123,smart,29.0,5.0,0.0,0.0,0.0,0.0,35.13,35.13,,822.0,35.305158214130905,529.0,7.209203297133123,3473.0,1.0,5.0,1.0,10.0,9.0,180.0,0.0,0.0,0.7999999999999972,8.0,1.0,1.7,1.7,1.7,0.0,smart_29,1423.667,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,99.9,7.0,3480.0,3480.0,1.0,1.0,16571.0,3473.0,,,0.5712794188019316,0.0,0.0,143.1946289364741,35.032786885245905,489.0,21.0,1.0,1.0,112.5,2.0,0.0,0.0,0.0,0.0,0.0,,35.305158214130905,,,
generated_signal_7,NODE_6123,baseline,30.0,5.0,0.0,0.0,0.0,0.0,44.96,44.96,,820.0,45.399265232974905,525.0,5.143583986449236,3464.0,0.0,0.0,0.0,10.0,10.0,200.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,baseline_30,1375.709,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16571.0,3464.0,,,0.5699308304693957,0.0,0.0,162.06625394239433,54.09836065573771,599.0,21.0,1.0,0.0,125.0,2.0,0.0,0.0,0.0,0.0,0.0,,45.399265232974905,,,
generated_signal_7,NODE_6123,smart,30.0,5.0,0.0,0.0,0.0,0.0,48.74,48.74,,834.0,49.14218039215687,517.0,4.292902848018859,3471.0,1.0,5.0,1.0,10.0,10.0,200.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,smart_30,1404.063,600.0,0.0,0.1,5.0,6000.0,47.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16571.0,3471.0,,,0.5738895897681298,0.0,0.0,166.7166564466724,66.80327868852459,675.0,21.0,1.0,0.0,125.0,2.0,0.0,0.0,0.0,0.0,0.0,,49.14218039215687,,,
generated_signal_7,NODE_74388,baseline,1.0,5.0,0.0,0.0,0.0,0.0,28.58,28.58,,872.0,29.38147229114971,549.0,7.04551750699001,3465.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_1,1410.174,600.0,0.0,0.1,16.0,6000.0,1091.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16421.0,3465.0,,,0.5731935441771436,0.0,0.0,128.2918137349285,27.83606557377049,468.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,29.38147229114971,,,
generated_signal_7,NODE_74388,smart,1.0,5.0,0.0,0.0,0.0,0.0,27.87,27.87,,832.0,28.495595776772245,534.0,7.74649337640135,3468.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_1,1386.063,600.0,0.0,0.1,16.0,6000.0,1159.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16421.0,3468.0,,,0.5714099273502414,0.0,0.0,124.57061828603386,23.27868852459016,430.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,28.495595776772245,,,
generated_signal_7,NODE_74388,baseline,2.0,5.0,0.0,0.0,0.0,0.0,43.98,43.98,,785.0,44.52776911076443,494.0,4.8213892068967095,3460.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_2,1431.913,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16737.0,3460.0,,,0.5711489102536216,0.0,0.0,154.80656698178413,46.131147540983605,489.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,44.52776911076443,,,
generated_signal_7,NODE_74388,smart,2.0,5.0,0.0,0.0,0.0,0.0,28.67,28.67,,799.0,29.302281368821298,492.0,7.670331468713799,3459.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_2,1421.111,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,94.8,7.0,3480.0,3480.0,1.0,1.0,16737.0,3459.0,,,0.5732370470265803,0.0,0.0,131.64192095489682,21.918032786885245,409.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,29.302281368821298,,,
generated_signal_7,NODE_74388,baseline,3.0,5.0,0.0,0.0,0.0,0.0,30.27,30.27,,931.0,31.026861779194437,485.0,7.406781009703563,3466.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_3,1379.371,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16583.0,3466.0,,,0.5842432679340497,0.0,0.0,112.1849692869041,26.34426229508197,467.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,31.026861779194437,,,
generated_signal_7,NODE_74388,smart,3.0,5.0,0.0,0.0,0.0,0.0,34.1,34.1,,925.0,34.892867251627514,522.0,7.011099356607092,3468.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_3,1361.834,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16583.0,3468.0,,,0.5835907251925001,0.0,0.0,121.14661239120232,28.475409836065573,449.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,34.892867251627514,,,
generated_signal_7,NODE_74388,baseline,4.0,5.0,0.0,0.0,0.0,0.0,27.5,27.5,,874.0,27.805960451977395,549.0,7.82857302864297,3469.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_4,1387.807,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,96.2,7.0,3480.0,3480.0,1.0,1.0,16554.0,3469.0,,,0.5757167094444686,0.0,0.0,128.87545108038782,24.049180327868857,476.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,27.805960451977395,,,
generated_signal_7,NODE_74388,smart,4.0,5.0,0.0,0.0,0.0,0.0,31.76,31.76,,902.0,32.24446705672857,560.0,7.131692805229474,3472.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_4,1409.761,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,96.6,7.0,3480.0,3480.0,1.0,1.0,16554.0,3472.0,,,0.5773263148736242,0.0,0.0,136.55808885563866,30.147540983606557,544.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,32.24446705672857,,,
generated_signal_7,NODE_74388,baseline,5.0,5.0,0.0,0.0,0.0,0.0,24.14,24.14,,887.0,24.941021950341852,450.0,8.8547315435345,3466.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_5,1366.209,600.0,0.0,0.1,16.0,6000.0,1091.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16584.0,3466.0,,,0.5785443946578501,0.0,0.0,107.47433729472374,17.704918032786885,334.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,24.941021950341852,,,
generated_signal_7,NODE_74388,smart,5.0,5.0,0.0,0.0,0.0,0.0,24.91,24.91,,888.0,25.51012247838617,441.0,8.692275023381566,3465.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_5,1390.261,600.0,0.0,0.1,16.0,6000.0,1141.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16584.0,3465.0,,,0.5780658633140471,0.0,0.0,108.71318190220774,17.78688524590164,353.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,25.51012247838617,,,
generated_signal_7,NODE_74388,baseline,6.0,5.0,0.0,0.0,0.0,0.0,23.56,23.56,,883.0,23.872002772002773,511.0,8.847574470489898,3470.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_6,1356.427,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,99.9,7.0,3480.0,3480.0,1.0,1.0,16566.0,3470.0,,,0.576151737938835,0.0,0.0,124.56837416834718,17.262295081967213,361.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,23.872002772002773,,,
generated_signal_7,NODE_74388,smart,6.0,5.0,0.0,0.0,0.0,0.0,23.37,23.37,,881.0,23.67072256305385,523.0,8.713519318814166,3470.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_6,1380.881,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,99.7,7.0,3480.0,3480.0,1.0,1.0,16566.0,3470.0,,,0.5779788576151738,0.0,0.0,125.67202962517412,16.770491803278688,368.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,23.67072256305385,,,
generated_signal_7,NODE_74388,baseline,7.0,5.0,0.0,0.0,0.0,0.0,24.61,24.61,,862.0,24.93723901526955,520.0,8.34103396812451,3466.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_7,1383.062,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16574.0,3466.0,,,0.5729760299299604,0.0,0.0,109.41175177820168,20.27868852459016,410.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,24.93723901526955,,,
generated_signal_7,NODE_74388,smart,7.0,5.0,0.0,0.0,0.0,0.0,22.34,22.34,,863.0,22.776226158038146,520.0,9.10602539833028,3464.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_7,1359.198,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,99.9,7.0,3480.0,3480.0,1.0,1.0,16574.0,3464.0,,,0.5714534301996781,0.0,0.0,105.39043111480342,16.639344262295083,371.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,22.776226158038146,,,
generated_signal_7,NODE_74388,baseline,8.0,5.0,0.0,0.0,0.0,0.0,26.1,26.1,,856.0,26.529706982543637,550.0,8.099458812468496,3464.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_8,1397.127,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,94.8,7.0,3480.0,3480.0,1.0,1.0,16616.0,3464.0,,,0.5729760299299604,0.0,0.0,119.04487192262192,20.557377049180328,382.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,26.529706982543637,,,
generated_signal_7,NODE_74388,smart,8.0,5.0,0.0,0.0,0.0,0.0,25.66,25.66,,842.0,26.165627980922096,535.0,8.0893692478235,3464.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_8,1363.202,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,94.8,7.0,3480.0,3480.0,1.0,1.0,16616.0,3464.0,,,0.5730630356288337,0.0,0.0,118.61479751000964,19.62295081967213,368.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,26.165627980922096,,,
generated_signal_7,NODE_74388,baseline,9.0,5.0,0.0,0.0,0.0,0.0,27.61,27.61,,962.0,28.051819708846587,550.0,7.908397237902649,3471.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_9,1366.647,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,99.9,7.0,3480.0,3480.0,1.0,1.0,16612.0,3471.0,,,0.5819376169139079,0.0,0.0,126.32719217141884,24.27868852459016,460.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,28.051819708846587,,,
generated_signal_7,NODE_74388,smart,9.0,5.0,0.0,0.0,0.0,0.0,38.8,38.8,,930.0,39.41597287184285,544.0,6.0637478193853775,3467.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_9,1364.303,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16612.0,3467.0,,,0.5814590855701048,0.0,0.0,142.8498282039454,38.295081967213115,493.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,39.41597287184285,,,
generated_signal_7,NODE_74388,baseline,10.0,5.0,0.0,0.0,0.0,0.0,36.63,36.63,,778.0,37.037090830262294,543.0,5.772826708906411,3464.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_10,1381.875,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16557.0,3464.0,,,0.5702353504154523,0.0,0.0,139.62765586385908,39.49180327868852,542.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,37.037090830262294,,,
generated_signal_7,NODE_74388,smart,10.0,5.0,0.0,0.0,0.0,0.0,39.01,39.01,,837.0,39.36815060908084,524.0,5.951781285746772,3463.0,1.0,5.0,1.0,8.0,7.0,140.0,0.0,0.0,1.962500000000002,7.0,0.0,1.4,1.4,1.4,0.0,smart_10,1404.472,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16557.0,3463.0,,,0.574716143907426,0.0,0.0,138.74877077911916,39.18032786885246,518.0,21.0,1.0,1.0,70.0,1.6,0.0,0.0,0.0,0.0,0.0,,39.36815060908084,,,
generated_signal_7,NODE_74388,baseline,11.0,5.0,0.0,0.0,0.0,0.0,21.44,21.44,,854.0,21.71543951915853,510.0,9.570635653813143,3470.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_11,1364.661,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,94.7,7.0,3480.0,3480.0,1.0,1.0,16670.0,3470.0,,,0.5811110627746118,0.0,0.0,118.61311563749965,14.163934426229508,276.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,21.71543951915853,,,
generated_signal_7,NODE_74388,smart,11.0,5.0,0.0,0.0,0.0,0.0,24.95,24.95,,808.0,25.42284853700516,401.0,9.017899725405282,3467.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_11,1405.551,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,93.3,7.0,3480.0,3480.0,1.0,1.0,16670.0,3467.0,,,0.5778483490668639,0.0,0.0,110.28978847657363,14.40983606557377,265.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,25.42284853700516,,,
generated_signal_7,NODE_74388,baseline,12.0,5.0,0.0,0.0,0.0,0.0,50.29,50.29,,785.0,50.98318401102688,557.0,4.023067704997679,3470.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_12,1383.792,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16416.0,3470.0,,,0.5644059685909427,0.0,0.0,169.77257378216322,64.95081967213115,517.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,50.98318401102688,,,
generated_signal_7,NODE_74388,smart,12.0,5.0,0.0,0.0,0.0,0.0,56.12,56.12,,785.0,56.66439142920256,458.0,4.135615323121448,3469.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_12,1421.249,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16416.0,3469.0,,,0.5641449514943229,0.0,0.0,168.88729748563176,53.50819672131148,286.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,56.66439142920256,,,
generated_signal_7,NODE_74388,baseline,13.0,5.0,0.0,0.0,0.0,0.0,28.87,28.87,,877.0,29.28626506024096,511.0,7.475068280410123,3474.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_13,1399.563,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16670.0,3474.0,,,0.5771958063253143,0.0,0.0,140.34201621973028,22.62295081967213,378.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,29.28626506024096,,,
generated_signal_7,NODE_74388,smart,13.0,5.0,0.0,0.0,0.0,0.0,28.72,28.72,,853.0,29.18259551243177,506.0,7.260741511205511,3470.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_13,1376.0,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16670.0,3470.0,,,0.5764562578848914,0.0,0.0,137.7815089638569,22.62295081967213,398.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,29.18259551243177,,,
generated_signal_7,NODE_74388,baseline,14.0,5.0,0.0,0.0,0.0,0.0,31.28,31.28,,837.0,31.864365832614325,515.0,7.387811587308183,3473.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_14,1408.101,600.0,0.0,0.1,16.0,6000.0,1101.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16475.0,3473.0,,,0.5697133162222126,0.0,0.0,112.20791817781829,27.147540983606557,377.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,31.864365832614325,,,
generated_signal_7,NODE_74388,smart,14.0,5.0,0.0,0.0,0.0,0.0,32.36,32.36,,856.0,32.64097909790979,522.0,7.432662467994537,3472.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_14,1381.56,600.0,0.0,0.1,16.0,6000.0,1141.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16475.0,3472.0,,,0.5708443903075652,0.0,0.0,109.20816556826642,28.524590163934427,414.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,32.64097909790979,,,
generated_signal_7,NODE_74388,baseline,15.0,5.0,0.0,0.0,0.0,0.0,33.8,33.8,,872.0,34.20895624430264,566.0,6.46388247259335,3469.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_15,1383.337,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16621.0,3469.0,,,0.5764127550354549,0.0,0.0,127.51200848883794,34.80327868852459,529.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,34.20895624430264,,,
generated_signal_7,NODE_74388,smart,15.0,5.0,0.0,0.0,0.0,0.0,33.63,33.63,,872.0,33.96656331981874,564.0,6.803899595119605,3469.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_15,1370.811,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16621.0,3469.0,,,0.5757602122939053,0.0,0.0,126.4547163682241,32.63934426229508,500.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,33.96656331981874,,,
generated_signal_7,NODE_74388,baseline,16.0,5.0,0.0,0.0,0.0,0.0,40.02,40.02,,842.0,40.93623935454953,581.0,5.958208072881699,3467.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_16,1373.007,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16564.0,3467.0,,,0.57362857267151,0.0,0.0,141.02649863289378,41.19672131147541,454.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,40.93623935454953,,,
generated_signal_7,NODE_74388,smart,16.0,5.0,0.0,0.0,0.0,0.0,27.58,27.58,,841.0,28.172543640897754,591.0,7.231721634431071,3465.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_16,1400.911,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,99.9,7.0,3480.0,3480.0,1.0,1.0,16564.0,3465.0,,,0.5742376125636229,0.0,0.0,131.87401018432467,26.75409836065574,533.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,28.172543640897754,,,
generated_signal_7,NODE_74388,baseline,17.0,5.0,0.0,0.0,0.0,0.0,39.49,39.49,,823.0,40.249672437997184,509.0,5.346726401645044,3462.0,0.0,0.0,0.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,baseline_17,1391.036,600.0,0.0,0.1,16.0,6000.0,1092.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16565.0,3462.0,,,0.5711489102536216,0.0,0.0,134.33688403202157,41.967213114754095,490.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,40.249672437997184,,,
generated_signal_7,NODE_74388,smart,17.0,5.0,0.0,0.0,0.0,0.0,33.29,33.29,,846.0,34.00440639910188,513.0,6.9023472554185625,3463.0,1.0,5.0,1.0,8.0,8.0,160.0,0.0,0.0,0.0,8.0,0.0,1.6,1.6,1.6,0.0,smart_17,1412.545,600.0,0.0,0.1,16.0,6000.0,1160.0,5.0,5.0,100.0,7.0,3480.0,3480.0,1.0,1.0,16565.0,3463.0,,,0.5730630356288337,0.0,0.0,122.94885742895444,28.49180327868853,443.0,21.0,1.0,0.0,80.0,1.6,0.0,0.0,0.0,0.0,0.0,,34.00440639910188,,,
